dt_f,dt,bend_borrow_volume,nftfi_borrow_volume,pine_borrow_volume,arcade_borrow_volume,jpegd_borrow_volume,drops_borrow_volume,x2y2_borrow_volume,paraspace_borrow_volume,cumu_borrow_volume_bend,cumu_borrow_volume_nftfi,cumu_borrow_volume_pine,cumu_borrow_volume_arcade,cumu_borrow_volume_jpegd,cumu_borrow_volume_drops,cumu_borrow_volume_x2y2,cumu_borrow_volume_paraspace,dt (1),bend_repay_volume,nftfi_repay_volume,pine_repay_volume,arcade_repay_volume,jpegd_repay_volume,drops_repay_volume,x2y2_repay_volume,paraspace_repay_volume,cumu_repay_volume_bend,cumu_repay_volume_nftfi,cumu_repay_volume_pine,cumu_repay_volume_arcade,cumu_repay_volume_jpegd,cumu_repay_volume_drops,cumu_repay_volume_x2y2,cumu_repay_volume_paraspace,dt (2),bend_borrow_count,nftfi_borrow_count,pine_borrow_count,arcade_borrow_count,jpegd_borrow_count,drops_borrow_count,x2y2_borrow_count,paraspace_borrow_count,dt (3),bend_repay_count,nftfi_repay_count,pine_repay_count,arcade_repay_count,jpegd_repay_count,drops_repay_count,x2y2_repay_count,paraspace_repay_count
2023-02-10 00:00,2023-02-10 00:00,626404.4840343143,562021.77532418,9485.111937087502,20319.546125000004,0,7355.09526182951,367573.51748049073,509946.5299768094,234472192.76248083,343297555.7748644,4308493.7886980325,50164090.60861452,5766841.921681633,5014822.2809625855,32033833.283414558,24045294.06536965,2023-02-10 00:00,520792.8377462602,353378.3891148489,112.64392153294123,10385.563359375003,0,4515.975511111194,142709.81039711068,262405.6130748873,168261790.25032142,281872707.4848307,1873583.190960384,33308751.174124204,4777539.962518046,4249612.356452725,26672149.867541764,10849605.167933611,2023-02-10 00:00,34,189,4,3,0,2,116,38,2023-02-10 00:00,29,107,2,2,0,5,45,36
2023-02-11 00:00,2023-02-11 00:00,964183.6961053228,490053.86641425535,177.5210918350813,148604.44960833326,0,0,895232.7801144457,312704.8673348064,235436376.45858616,343787609.6412786,4308671.309789867,50312695.05822285,5766841.921681633,5014822.2809625855,32929066.063529003,24357998.932704456,2023-02-11 00:00,554606.7239555814,122399.5438687718,5399.800548741225,67768.43432499997,0,1538.6560336583366,502546.18435076333,539813.325956671,168816396.974277,281995107.02869946,1878982.991509125,33376519.608449202,4777539.962518046,4251151.012486383,27174696.051892526,11389418.493890282,2023-02-11 00:00,40,126,1,9,0,0,110,30,2023-02-11 00:00,25,57,4,3,0,2,56,37
2023-02-12 00:00,2023-02-12 00:00,1676544.0171793178,370992.8407906155,0,187398.7097388888,0,0,300677.8757568635,370757.06695306953,237112920.47576547,344158602.48206925,4308671.309789867,50500093.76796174,5766841.921681633,5014822.2809625855,33229743.939285867,24728755.999657527,2023-02-12 00:00,209221.00448108776,470995.3252570288,0,50000,0,10479.81880793581,143044.14305009192,426506.67680848285,169025617.97875807,282466102.35395646,1878982.991509125,33426519.608449202,4777539.962518046,4261630.83129432,27317740.19494262,11815925.170698764,2023-02-12 00:00,65,85,0,10,0,0,122,18,2023-02-12 00:00,17,72,0,2,0,5,57,27
2023-02-13 00:00,2023-02-13 00:00,898128.6780282382,831246.0790176856,1018.8800848777827,863349.2218361149,0,8948.145477777787,543233.5911633364,854637.6984559932,238011049.1537937,344989848.56108695,4309690.189874745,51363442.98979785,5766841.921681633,5023770.426440363,33772977.530449204,25583393.69811352,2023-02-13 00:00,209125.1110207225,847426.2596862247,0,324074.33720277785,25809.88457565992,524.5059505626137,356454.45446041576,371160.4070369788,169234743.08977878,283313528.6136427,1878982.991509125,33750593.94565198,4803349.847093706,4262155.337244882,27674194.649403036,12187085.577735743,2023-02-13 00:00,45,79,2,7,0,3,106,60,2023-02-13 00:00,25,77,0,8,2,1,66,37
2023-02-14 00:00,2023-02-14 00:00,778424.6234202662,421693.20992548985,6537.61053119173,75019.70119999998,0,2100,495022.1570774847,1052215.5355528956,238789473.77721396,345411541.7710124,4316227.800405936,51438462.690997854,5766841.921681633,5025870.426440363,34267999.68752669,26635609.233666416,2023-02-14 00:00,846713.2424480652,561044.288429365,3470.6445925271614,10969.701199999992,0,0,278284.55842444446,128567.08091941467,170081456.33222684,283874572.9020721,1882453.6361016522,33761563.64685198,4803349.847093706,4262155.337244882,27952479.20782748,12315652.658655157,2023-02-14 00:00,29,70,8,10,0,2,105,74,2023-02-14 00:00,28,59,8,2,0,0,60,26
2023-02-15 00:00,2023-02-15 00:00,1596693.9672223837,466838.3123062484,8582.164412492113,137268.32213937433,0,6907.058942224363,855205.174956231,835073.3623370103,240386167.74443635,345878380.08331865,4324809.964818428,51575731.01313723,5766841.921681633,5032777.485382587,35123204.86248292,27470682.596003428,2023-02-15 00:00,1179578.5172603892,653116.3224903335,0.08016630960655007,65094.767878957966,9820.50193445338,0,605165.4175882001,1069364.3740174472,171261034.84948725,284527689.2245624,1882453.7162679618,33826658.41473094,4813170.349028159,4262155.337244882,28557644.62541568,13385017.032672605,2023-02-15 00:00,52,100,5,11,0,4,157,54,2023-02-15 00:00,51,148,1,9,3,0,124,47
2023-02-16 00:00,2023-02-16 00:00,835898.2385810828,719653.9692720561,144.7046462613839,162931.0200291663,0,9000,668477.6099458557,520527.9954832235,241222065.98301744,346598034.0525907,4324954.66946469,51738662.03316639,5766841.921681633,5041777.485382587,35791682.47242878,27991210.59148665,2023-02-16 00:00,909781.5065781894,719763.4983851704,207.74990427526814,8405.727627616645,0.000219911478018353,16097.219702837876,440615.74294006417,542925.5723853926,172170816.35606542,285247452.7229476,1882661.466172237,33835064.14235856,4813170.34924807,4278252.55694772,28998260.368355744,13927942.605057998,2023-02-16 00:00,50,180,6,10,0,2,149,39,2023-02-16 00:00,34,143,6,2,1,3,113,45
2023-02-17 00:00,2023-02-17 00:00,1022007.8946420029,551034.4477341986,646.9927523590931,98331.41200000027,0,0,682557.3150163317,431156.9671492577,242244073.87765944,347149068.5003249,4325601.662217049,51836993.445166394,5766841.921681633,5041777.485382587,36474239.787445106,28422367.55863591,2023-02-17 00:00,557311.2368653503,1019543.0223528569,849.735125370826,18403.17111111117,0,0,441491.7665132824,185135.82116736332,172728127.59293076,286266995.7453005,1883511.2012976077,33853467.31346967,4813170.34924807,4278252.55694772,29439752.134869024,14113078.42622536,2023-02-17 00:00,33,157,3,6,0,0,129,66,2023-02-17 00:00,34,202,5,3,0,0,84,44
2023-02-18 00:00,2023-02-18 00:00,2311158.0836231075,1542533.2914322764,0,1826792.0740229208,0,8475.698645833352,464058.0307807349,358400.9484383029,244555231.96128255,348691601.79175717,4325601.662217049,53663785.51918931,5766841.921681633,5050253.18402842,36938297.81822584,28780768.50707421,2023-02-18 00:00,1236574.1327973057,1589262.9479647502,1362.8478001617902,3898.8213770833427,0,169.51566805639624,366215.9227461704,189647.5438824208,173964701.72572806,287856258.6932652,1884874.0490977694,33857366.134846754,4813170.34924807,4278422.072615776,29805968.057615194,14302725.97010778,2023-02-18 00:00,40,133,0,9,0,1,90,35,2023-02-18 00:00,25,167,2,2,0,1,64,38
2023-02-19 00:00,2023-02-19 00:00,1672761.7079670618,674978.9311283326,6953.116452477724,24782.017043055537,0,254.28709479166642,849597.6151556609,608481.4403879653,246227993.66924962,349366580.7228855,4332554.778669527,53688567.53623237,5766841.921681633,5050507.471123211,37787895.4333815,29389249.947462175,2023-02-19 00:00,606828.6652479081,552166.0212507314,4612.09836137834,14780.989194444439,0,0,546459.8466661875,419804.48553262424,174571530.39097598,288408424.7145159,1889486.1474591477,33872147.1240412,4813170.34924807,4278422.072615776,30352427.90428138,14722530.455640405,2023-02-19 00:00,41,139,2,4,0,1,173,53,2023-02-19 00:00,29,118,3,3,0,0,117,57
2023-02-20 00:00,2023-02-20 00:00,2441347.3560477123,944663.6367967844,0,173797.10056250007,0,39110.88460527671,519673.8165332959,483771.9634604582,248669341.02529734,350311244.35968226,4332554.778669527,53862364.636794865,5766841.921681633,5089618.3557284875,38307569.249914795,29873021.91092263,2023-02-20 00:00,2941721.745943607,972401.3960401672,88.59003573833468,37246.73743750013,0,0,398686.6687909607,333824.2452564355,177513252.1369196,289380826.11055607,1889574.7374948862,33909393.8614787,4813170.34924807,4278422.072615776,30751114.573072344,15056354.70089684,2023-02-20 00:00,39,106,0,5,0,3,67,47,2023-02-20 00:00,33,102,1,4,0,0,45,54
2023-02-21 00:00,2023-02-21 00:00,1377504.0657628167,767701.4066594449,0,30958.248628472345,0,0,861242.5333900044,899153.8023886168,250046845.09106016,351078945.7663417,4332554.778669527,53893322.88542334,5766841.921681633,5089618.3557284875,39168811.7833048,30772175.713311248,2023-02-21 00:00,1263337.9404441416,590674.9681615965,0,338665.69861111254,0,505.003597902148,626589.1564074124,365155.3991096972,178776590.07736373,289971501.07871765,1889574.7374948862,34248059.56008981,4813170.34924807,4278927.076213678,31377703.729479756,15421510.100006538,2023-02-21 00:00,45,138,0,4,0,0,123,62,2023-02-21 00:00,25,110,0,2,0,1,75,40
2023-02-22 00:00,2023-02-22 00:00,1147867.767129313,628550.0929966645,6.9831848852538165,192881.92013395557,0,0,1170213.66537206,812642.4953649748,251194712.85818946,351707495.85933834,4332561.761854412,54086204.805557296,5766841.921681633,5089618.3557284875,40339025.44867686,31584818.208676223,2023-02-22 00:00,2044050.996458548,559549.9816729383,4.906326250000003,16590.52371250001,0,0,1116000.1582234881,803398.6610293098,180820641.0738223,290531051.0603906,1889579.643821136,34264650.08380231,4813170.34924807,4278927.076213678,32493703.887703244,16224908.761035847,2023-02-22 00:00,38,81,3,18,0,0,90,53,2023-02-22 00:00,41,84,3,8,0,0,56,49
2023-02-23 00:00,2023-02-23 00:00,390625.661118903,554134.7101224243,149.15341250000014,354355.8245069448,0,0,570739.5774792796,533537.5375921661,251585338.51930836,352261630.56946075,4332710.915266912,54440560.63006424,5766841.921681633,5089618.3557284875,40909765.02615614,32118355.746268388,2023-02-23 00:00,1067601.1114767503,864788.9497847488,1490.4196920620427,17925,0,1794.535765026146,436788.63752537296,333171.63287297246,181888242.18529904,291395840.01017535,1891070.0635131982,34282575.08380231,4813170.34924807,4280721.611978704,32930492.525228616,16558080.39390882,2023-02-23 00:00,24,134,1,8,0,0,95,33,2023-02-23 00:00,20,140,3,2,0,2,58,30
2023-02-24 00:00,2023-02-24 00:00,1928012.222797732,1953826.7185473368,0,142624.14475138922,0,0,695814.573001879,688952.2619321736,253513350.74210608,354215457.2880081,4332710.915266912,54583184.774815634,5766841.921681633,5089618.3557284875,41605579.59915802,32807308.00820056,2023-02-24 00:00,3370058.272311879,567776.0173659918,572.1311064419452,97977.3891666669,0,163.2972815675976,279014.2945875257,448182.6189432925,185258300.4576109,291963616.02754134,1891642.19461964,34380552.47296898,4813170.34924807,4280884.909260272,33209506.819816142,17006263.01285211,2023-02-24 00:00,46,120,0,5,0,0,138,55,2023-02-24 00:00,124,53,3,1,0,1,58,59
2023-02-25 00:00,2023-02-25 00:00,2568216.935469161,1401024.6764580018,0,271780.7391180558,0,836.6665070856208,650728.3939954726,1835893.5305114218,256081567.67757523,355616481.9644661,4332710.915266912,54854965.51393369,5766841.921681633,5090455.022235573,42256307.99315349,34643201.53871198,2023-02-25 00:00,1869516.065357834,1505383.0041878168,0,0,0,1017.328117,412993.7406693757,1605024.445707813,187127816.52296874,293468999.03172916,1891642.19461964,34380552.47296898,4813170.34924807,4281902.237377272,33622500.56048552,18611287.458559923,2023-02-25 00:00,58,177,0,11,0,1,104,100,2023-02-25 00:00,88,104,0,0,0,1,53,91
2023-02-26 00:00,2023-02-26 00:00,3432384.9538120064,580812.3969241051,15287.4439218777,89842.67015604163,0,8474.30947083333,806280.047965085,820231.3029929051,259513952.63138723,356197294.3613902,4347998.35918879,54944808.18408973,5766841.921681633,5098929.331706407,43062588.04111858,35463432.84170488,2023-02-26 00:00,1256144.986455784,280884.20210537105,18.765617979356445,34391.544204999984,0,3753.2831781814552,671401.1898299499,409763.1541054151,188383961.50942454,293749883.2338345,1891660.9602376195,34414944.01717398,4813170.34924807,4285655.520555453,34293901.75031547,19021050.612665337,2023-02-26 00:00,36,108,6,4,0,3,103,66,2023-02-26 00:00,40,75,3,6,0,3,74,62
2023-02-27 00:00,2023-02-27 00:00,2443301.8831533017,1610556.93816527,0,1320229.0335000008,0,33905.613300000026,394575.266306238,928224.6337292179,261957254.51454052,357807851.2995554,4347998.35918879,56265037.21758973,5766841.921681633,5132834.945006407,43457163.30742481,36391657.4754341,2023-02-27 00:00,3764201.982966064,846945.4514307427,3914.76792592302,1556.0547166666677,0,48829.732975934414,288861.144770699,704853.9483028551,192148163.4923906,294596828.68526524,1895575.7281635425,34416500.07189065,4813170.34924807,4334485.253531388,34582762.89508617,19725904.56096819,2023-02-27 00:00,48,147,0,13,0,4,105,90,2023-02-27 00:00,35,134,2,2,0,3,71,71
2023-02-28 00:00,2023-02-28 00:00,2322703.709949683,792766.744494419,0,204727.22094375,0,0,638858.6042065003,931962.1728403721,264279958.2244902,358600618.04404986,4347998.35918879,56469764.43853348,5766841.921681633,5132834.945006407,44096021.911631316,37323619.648274474,2023-02-28 00:00,1303925.2994374086,719601.3024969083,55.99130765605678,17445.114281249997,0,0,554866.8195774762,376098.69361211313,193452088.791828,295316429.98776215,1895631.7194711985,34433945.186171904,4813170.34924807,4334485.253531388,35137629.71466365,20102003.254580304,2023-02-28 00:00,41,118,0,2,0,0,99,62,2023-02-28 00:00,41,86,2,2,0,0,58,54
2023-03-01 00:00,2023-03-01 00:00,1648849.8235346803,1040722.6046980149,0,544453.1994347223,0,0,672091.3973079703,1042108.4991698948,265928808.04802486,359641340.64874786,4347998.35918879,57014217.6379682,5766841.921681633,5132834.945006407,44768113.308939286,38365728.14744437,2023-03-01 00:00,1415790.4305216568,554854.3308465112,0,0,0,9884.665428999186,543367.6278018096,627474.589695162,194867879.22234967,295871284.31860864,1895631.7194711985,34433945.186171904,4813170.34924807,4344369.918960387,35680997.34246546,20729477.844275467,2023-03-01 00:00,44,147,0,9,0,0,101,72,2023-03-01 00:00,29,112,0,0,0,1,70,49
2023-03-02 00:00,2023-03-02 00:00,1390164.8759314027,566595.4681853425,0,51335.967995641746,0,10102.84898916668,476485.6022568188,1196373.804653877,267318972.92395627,360207936.1169332,4347998.35918879,57065553.60596384,5766841.921681633,5142937.793995573,45244598.911196105,39562101.95209824,2023-03-02 00:00,723204.1385275363,988939.741661201,0,2301.011883333337,0,19920.87143200311,321510.30820535996,558362.3374494871,195591083.36087722,296860224.06026983,1895631.7194711985,34436246.19805524,4813170.34924807,4364290.79039239,36002507.65067082,21287840.181724954,2023-03-02 00:00,39,112,0,8,0,2,94,107,2023-03-02 00:00,26,131,0,1,0,1,54,60
2023-03-03 00:00,2023-03-03 00:00,2136932.1944359443,835648.2478967414,1594.715404128661,156450.14427083376,0,300,644079.29753298,1803375.0989101161,269455905.1183922,361043584.36482996,4349593.074592919,57222003.75023468,5766841.921681633,5143237.793995573,45888678.20872909,41365477.05100836,2023-03-03 00:00,2141617.3964808327,705551.3817716762,1840.0774349709482,9881.6984201389,0,6377.459831,490743.4179903112,1125130.7161225514,197732700.75735804,297565775.4420415,1897471.7969061695,34446127.896475375,4813170.34924807,4370668.250223391,36493251.06866113,22412970.897847507,2023-03-03 00:00,46,114,1,9,0,1,120,106,2023-03-03 00:00,34,126,2,4,0,2,61,68
2023-03-04 00:00,2023-03-04 00:00,802409.8621255195,557946.7037531557,6579.892374982931,290273.676637501,0,9409.496416666701,645405.8125894075,1279349.7878620438,270258314.98051775,361601531.06858313,4356172.966967902,57512277.42687218,5766841.921681633,5152647.29041224,46534084.021318495,42644826.838870406,2023-03-04 00:00,541995.4004885328,364712.2939108652,66.40863604152844,2307.3359416306507,0,0,517749.2810202626,1089545.7750761195,198274696.15784657,297930487.7359524,1897538.205542211,34448435.232417,4813170.34924807,4370668.250223391,37011000.34968139,23502516.67292363,2023-03-04 00:00,42,133,1,10,0,1,145,99,2023-03-04 00:00,24,90,2,1,0,0,110,71
2023-03-05 00:00,2023-03-05 00:00,379527.2263570503,486206.99272934254,3316.3713947000024,52991.85275000001,0,0,398885.57980697794,634449.5849104491,270637842.2068748,362087738.0613125,4359489.3383626025,57565269.27962218,5766841.921681633,5152647.29041224,46932969.60112547,43279276.42378086,2023-03-05 00:00,351352.05945025117,600520.2199797374,31.4635299620335,1200,0,0,250135.26325597632,660802.5018059629,198626048.2172968,298531007.95593214,1897569.669072173,34449635.232417,4813170.34924807,4370668.250223391,37261135.61293737,24163319.17472959,2023-03-05 00:00,28,75,1,2,0,0,86,56,2023-03-05 00:00,28,100,1,1,0,0,43,76
2023-03-06 00:00,2023-03-06 00:00,1891209.065217524,641901.3675785952,187.13829074583327,30710.742759027773,0,7014.6447361111095,500275.4484439151,925504.8914602924,272529051.2720923,362729639.42889106,4359676.476653349,57595980.02238121,5766841.921681633,5159661.935148351,47433245.04956938,44204781.31524115,2023-03-06 00:00,653711.736751451,472740.8621816656,0,4388.502630555554,0,0,402530.592731504,648244.5258248777,199279759.95404825,299003748.8181138,1897569.669072173,34454023.73504756,4813170.34924807,4370668.250223391,37663666.205668874,24811563.700554468,2023-03-06 00:00,38,89,1,6,0,2,117,109,2023-03-06 00:00,23,71,0,3,0,0,77,64
2023-03-07 00:00,2023-03-07 00:00,2354948.2399446666,906240.4367043516,0,104849.2151822917,0,23578.834614583342,988111.077236032,368945.2628255062,274883999.5120369,363635879.8655954,4359676.476653349,57700829.2375635,5766841.921681633,5183240.769762934,48421356.12680542,44573726.578066655,2023-03-07 00:00,3305133.819853624,812752.3388009175,0,0,0,0,434731.4322173918,411228.14431033254,202584893.77390188,299816501.1569147,1897569.669072173,34454023.73504756,4813170.34924807,4370668.250223391,38098397.63788626,25222791.8448648,2023-03-07 00:00,39,131,0,4,0,3,116,89,2023-03-07 00:00,42,137,0,0,0,0,68,64
2023-03-08 00:00,2023-03-08 00:00,683885.9554483414,597376.297104081,0,202863.90759618065,0,855,1100685.458880748,1205738.2326679348,275567885.46748525,364233256.16269946,4359676.476653349,57903693.14515968,5766841.921681633,5184095.769762934,49522041.58568616,45779464.81073459,2023-03-08 00:00,1969004.0579017224,446582.10655229323,0,1556.4167847222268,0,3033.9650775570963,997963.9035386686,219264.96710721176,204553897.8318036,300263083.263467,1897569.669072173,34455580.151832275,4813170.34924807,4373702.215300947,39096361.54142493,25442056.81197201,2023-03-08 00:00,34,122,0,15,0,1,91,75,2023-03-08 00:00,38,105,0,1,0,2,53,44
2023-03-09 00:00,2023-03-09 00:00,913793.1802887659,2385167.431306491,0,167139.15159652798,0,455.7465895833341,496265.1261082359,861111.161140191,276481678.64777404,366618423.59400594,4359676.476653349,58070832.29675621,5766841.921681633,5184551.5163525175,50018306.7117944,46640575.97187478,2023-03-09 00:00,845462.1723707033,2101244.7986305365,0,0,0,0,272397.26227747253,380813.96794513,205399360.0041743,302364328.06209755,1897569.669072173,34455580.151832275,4813170.34924807,4373702.215300947,39368758.8037024,25822870.77991714,2023-03-09 00:00,30,215,0,11,0,1,104,86,2023-03-09 00:00,34,129,0,0,0,0,57,58
2023-03-10 00:00,2023-03-10 00:00,1023695.1102476981,808492.2669350794,2470.7160195226575,79295.88750416659,0,12862.612768055542,902265.9771583612,1785020.1129602585,277505373.7580217,367426915.860941,4362147.192672871,58150128.184260376,5766841.921681633,5197414.129120573,50920572.68895276,48425596.08483504,2023-03-10 00:00,1924423.9468461594,592548.019634232,62.66817890490475,1500,0,8834.771266415326,758608.9145960629,1160228.253555454,207323783.95102045,302956876.0817318,1897632.3372510779,34457080.151832275,4813170.34924807,4382536.986567363,40127367.718298465,26983099.033472594,2023-03-10 00:00,39,209,4,6,0,2,130,119,2023-03-10 00:00,54,112,2,1,0,5,77,140
2023-03-11 00:00,2023-03-11 00:00,1195162.1103844296,793924.5604417357,4.059075752448802,1260,0,0,637505.8730643681,3737814.4882998653,278700535.8684061,368220840.4213827,4362151.251748623,58151388.184260376,5766841.921681633,5197414.129120573,51558078.56201713,52163410.5731349,2023-03-11 00:00,307248.46121785726,331006.65318014735,4.059075752448802,78000,0,10343.48279419192,307554.2815364326,2534478.971065759,207631032.4122383,303287882.7349119,1897636.3963268304,34535080.151832275,4813170.34924807,4392880.469361555,40434921.999834895,29517578.004538354,2023-03-11 00:00,32,137,1,1,0,0,107,79,2023-03-11 00:00,28,94,1,1,0,3,42,73
2023-03-12 00:00,2023-03-12 00:00,233191.9251150275,362406.9821222664,3162.9230908333298,580.3665482708327,0,7459.724270833325,265742.204475549,1856724.5552395617,278933727.79352117,368583247.40350497,4365314.174839457,58151968.550808646,5766841.921681633,5204873.853391407,51823820.76649268,54020135.12837446,2023-03-12 00:00,798231.212295551,371881.24322499085,6.846301828339032,0,0,35974.87666988848,170312.47326558176,1059993.9376873814,208429263.62453386,303659763.9781369,1897643.2426286587,34535080.151832275,4813170.34924807,4428855.346031443,40605234.473100476,30577571.942225736,2023-03-12 00:00,25,124,1,1,0,1,75,101,2023-03-12 00:00,50,85,1,0,0,4,44,96
2023-03-13 00:00,2023-03-13 00:00,1500212.7136562248,499349.5572159636,3833.867653465277,161634.84660694443,0,0,1037181.2972216726,730323.5493038474,280433940.5071774,369082596.96072096,4369148.042492921,58313603.39741559,5766841.921681633,5204873.853391407,52861002.063714355,54750458.6776783,2023-03-13 00:00,1181503.4288240466,336101.39943912026,3473.0470355718544,29483.789013888883,0,0,853354.1253183772,1368963.7166138154,209610767.0533579,303995865.377576,1901116.2896642305,34564563.94084617,4813170.34924807,4428855.346031443,41458588.598418854,31946535.65883955,2023-03-13 00:00,36,142,2,10,0,0,121,69,2023-03-13 00:00,45,93,1,4,0,0,88,79
2023-03-14 00:00,2023-03-14 00:00,559284.2723292516,1352837.473659701,3.5196915416666554,1538144.9075520802,0,1534.7492187499952,574623.9380884306,1269958.5230062834,280993224.7795067,370435434.43438065,4369151.562184463,59851748.30496767,5766841.921681633,5206408.602610157,53435626.00180279,56020417.200684585,2023-03-14 00:00,936482.2211528118,1215575.1607336032,7.491484009092444,0,0,2856.528012,463468.53222662525,550600.7808872662,210547249.2745107,305211440.5383096,1901123.7811482397,34564563.94084617,4813170.34924807,4431711.874043443,41922057.13064548,32497136.439726815,2023-03-14 00:00,29,103,1,13,0,1,63,103,2023-03-14 00:00,23,77,2,0,0,1,43,98
2023-03-15 00:00,2023-03-15 00:00,1190094.7263412501,759050.4185601552,0,671.4237444444459,0,10775.335004591738,842565.2086005004,767452.0781719252,282183319.50584793,371194484.8529408,4369151.562184463,59852419.72871212,5766841.921681633,5217183.937614748,54278191.210403286,56787869.27885651,2023-03-15 00:00,1600077.5539629639,556817.5812669963,0,85460.21348611127,0,12684.928480604567,446729.4718336659,710752.432588575,212147326.8284737,305768258.1195766,1901123.7811482397,34650024.15433228,4813170.34924807,4444396.802524048,42368786.602479145,33207888.87231539,2023-03-15 00:00,58,123,0,1,0,1,154,92,2023-03-15 00:00,74,107,0,6,0,3,57,56
2023-03-16 00:00,2023-03-16 00:00,1281489.9169516216,556375.725407605,0,28973.371587499983,0,3200,572242.2988869163,1689454.3528671574,283464809.4227995,371750860.5783484,4369151.562184463,59881393.10029962,5766841.921681633,5220383.937614748,54850433.5092902,58477323.631723665,2023-03-16 00:00,428549.95484327443,406347.87847225834,2821.5315148873137,1743.096337499996,0,0,468420.57918503735,452058.77720987465,212575876.78331697,306174605.99804884,1903945.312663127,34651767.25066978,4813170.34924807,4444396.802524048,42837207.181664184,33659947.64952526,2023-03-16 00:00,36,99,0,10,0,1,112,107,2023-03-16 00:00,41,64,3,1,0,0,66,58
2023-03-17 00:00,2023-03-17 00:00,700627.0241002087,466045.4012838686,0,106644.23157465231,0,2189.812836111108,546001.4059879036,146785473.21291465,284165436.4468997,372216905.97963226,4369151.562184463,59988037.33187427,5766841.921681633,5222573.75045086,55396434.91527811,205262796.84463832,2023-03-17 00:00,563298.3997429154,419975.02614655776,0,3454.0641805555406,0,9660.302894306675,467504.92370338115,124987.17477215355,213139175.18305987,306594581.0241954,1903945.312663127,34655221.31485033,4813170.34924807,4454057.105418354,43304712.10536756,33784934.82429741,2023-03-17 00:00,34,95,0,10,0,2,104,20,2023-03-17 00:00,33,82,0,2,0,3,72,21
2023-03-18 00:00,2023-03-18 00:00,1654695.8049157367,473885.31679184886,0,121105.1423209304,0,0,588667.2865950954,0,285820132.25181544,372690791.2964241,4369151.562184463,60109142.474195205,5766841.921681633,5222573.75045086,55985102.201873206,205262796.84463832,2023-03-18 00:00,1793535.7088462594,350074.5895856397,15.541388134967837,12725.584194888877,0,3115.575411602455,377719.4540726771,0,214932710.89190614,306944655.61378103,1903960.854051262,34667946.89904522,4813170.34924807,4457172.680829957,43682431.55944024,33784934.82429741,2023-03-18 00:00,44,156,0,10,0,0,99,0,2023-03-18 00:00,89,122,2,2,0,3,58,0
2023-03-19 00:00,2023-03-19 00:00,638932.3017099055,1369533.607054874,461.53305328070564,77287.46038020845,0,13268.266959722256,398045.3545122174,0,286459064.5535253,374060324.903479,4369613.095237744,60186429.934575416,5766841.921681633,5235842.017410582,56383147.55638542,205262796.84463832,2023-03-19 00:00,1346189.418846623,1688918.570907175,19.773359686933482,82478.41623611131,0,44095.884277347446,316933.56977295765,60832626.51889054,216278900.31075278,308633574.1846882,1903980.6274109487,34750425.31528133,4813170.34924807,4501268.565107305,43999365.1292132,94617561.34318796,2023-03-19 00:00,25,153,1,5,0,2,66,0,2023-03-19 00:00,64,142,1,1,0,3,32,3
2023-03-20 00:00,2023-03-20 00:00,990348.7162759182,1259013.1915898079,3433.470644583331,2099433.310200207,0,1700,387860.29994715034,0,287449413.26980126,375319338.0950688,4373046.565882327,62285863.24477562,5766841.921681633,5237542.017410582,56771007.85633257,205262796.84463832,2023-03-20 00:00,1104119.5041150067,1195759.750204935,0,94213.74913749994,0,9734.163601079264,334067.1667294606,2160213.8566525346,217383019.8148678,309829333.93489313,1903980.6274109487,34844639.06441883,4813170.34924807,4511002.728708384,44333432.29594266,96777775.19984049,2023-03-20 00:00,33,111,1,15,0,2,68,0,2023-03-20 00:00,64,76,0,4,0,1,43,11
2023-03-21 00:00,2023-03-21 00:00,1113573.8636924978,855230.491035621,0,324782.60227499984,0,0,316417.22557782225,0,288562987.1334938,376174568.58610445,4373046.565882327,62610645.84705062,5766841.921681633,5237542.017410582,57087425.081910394,205262796.84463832,2023-03-21 00:00,996809.1051213065,619655.2973973573,0,108675.02071874999,0,25601.102461290287,152117.21087836046,64226.480347843084,218379828.9199891,310448989.2322905,1903980.6274109487,34953314.08513758,4813170.34924807,4536603.831169674,44485549.506821014,96842001.68018833,2023-03-21 00:00,42,125,0,17,0,0,82,0,2023-03-21 00:00,93,94,0,4,0,1,34,13
2023-03-22 00:00,2023-03-22 00:00,983168.1340578201,467261.2399983334,0,158857.88616579163,0,0,799176.5840859653,0,289546155.2675516,376641829.8261028,4373046.565882327,62769503.73321641,5766841.921681633,5237542.017410582,57886601.66599636,205262796.84463832,2023-03-22 00:00,2585479.076755776,522794.1064443865,0,13396.684479166663,0,357.2484918936388,356113.3612557859,537112.2689883546,220965307.99674487,310971783.33873487,1903980.6274109487,34966710.76961675,4813170.34924807,4536961.079661568,44841662.8680768,97379113.94917668,2023-03-22 00:00,35,161,0,10,0,0,147,0,2023-03-22 00:00,119,87,0,1,0,1,80,42
